r/sigma_0 g(r)

0.0499746859037562 0.0
0.1499240577112686 0.0
0.249873429518781 0.0
0.3498228013262934 0.0
0.4497721731338058 0.0
0.5497215449413182 0.0
0.6496709167488306 0.0
0.749620288556343 0.0
0.8495696603638554 0.0
0.9495190321713678 0.0
1.0494684039788802 1.7059479695248232
1.1494177757863926 1.515582128611994
1.249367147593905 1.37755424980574
1.3493165194014174 1.2627285593182058
1.4492658912089298 1.1620927962761847
1.5492152630164422 1.040694663562299
1.6491646348239546 0.9594376810520576
1.749114006631467 0.9246409955189095
1.8490633784389794 0.9030789701575066
1.9490127502464918 0.9124598212787167
2.048962122054004 0.9251998050249545
2.1489114938615166 0.9977641412365362
2.248860865669029 1.021748024913741
2.3488102374765414 1.019284837964663
2.448759609284054 1.0306784035098726
2.548708981091566 1.03670084138857
2.6486583528990786 1.0218281840181942
2.748607724706591 1.0086165061660308
2.8485570965141034 0.9887854058074855
2.948506468321616 0.9947812794096572
3.048455840129128 0.972960697184483
3.1484052119366406 0.9791625463978826
3.248354583744153 0.9865350552401585
3.3483039555516654 1.0083686328973074
3.4482533273591778 1.0005366479766362
3.54820269916669 1.0203717721203809
3.6481520709742026 1.0024554853837149
3.748101442781715 1.0037629938445731
3.8480508145892274 0.9908641273547883
3.9480001863967398 0.9963649849516741
4.047949558204252 0.98979299377087
4.147898930011765 0.9979337690416313
4.2478483018192765 1.019248946951374
4.34779767362679 0.9930711052955798
4.447747045434301 1.001066750798771
4.547696417241815 1.005267841559714
4.647645789049326 1.0066044186159786
4.747595160856839 0.9837916342300539
4.847544532664351 0.9983268981236506
4.947493904471864 1.0024584246617945
5.047443276279376 1.0075830778196215
5.147392648086889 0.9911634353461514
5.2473420198944005 1.004602565036216
5.347291391701914 0.9984809084080399
5.447240763509425 0.9986739693052443
5.547190135316939 1.0083807720920621
5.64713950712445 0.9891704426795402
5.747088878931963 1.0017988634402373
5.847038250739475 1.0004241616079288
5.946987622546988 0.9986494043187204
6.0469369943545 1.0016294146398428
6.146886366162013 0.9954457373025036
6.2468357379695245 1.0005058622336216
6.346785109777038 1.0079155300031435
6.446734481584549 1.0000283252431381
6.546683853392063 0.9989086461847729
6.646633225199574 1.0143132679756992
6.746582597007087 0.9913009250722364
6.846531968814599 0.9987305136008671
6.946481340622112 0.9983052353084868
7.046430712429624 0.9911879348452145
7.146380084237137 0.9984187826136517
7.2463294560446485 0.9964039273712536
7.346278827852162 1.007268673209333
7.446228199659673 1.0111412000587012
7.546177571467187 0.9905389269628504
7.646126943274698 1.0005683391826807
7.746076315082211 0.9979019842276713
7.846025686889723 1.0069732213171227
7.945975058697236 0.9961772705931444
8.045924430504748 1.0058032090137878
8.145873802312261 0.9984142259697202
8.245823174119773 0.9958390234629891
8.345772545927286 1.0044871777539073
8.445721917734797 1.0005498548782255
8.54567128954231 1.0025120664867442
8.645620661349822 1.006884650391033
8.745570033157335 1.0034494190621521
8.845519404964847 0.9895307448488933
8.94546877677236 1.0029504910113336
9.045418148579872 1.0144599679942083
9.145367520387385 0.9982655685739151
9.245316892194896 0.9973482434568469
9.34526626400241 1.006617243796137
9.445215635809921 0.9917785927515513
9.545165007617435 0.9962963551265926
9.645114379424946 0.9992621501181533
9.74506375123246 0.996175729071905
9.845013123039971 0.996737265352047
9.944962494847484 1.0042259093160446
10.044911866654996 1.0049867960527115
10.144861238462509 1.0077470329600464
10.24481061027002 1.0127071532364706
10.344759982077534 1.0037948057790216
10.444709353885045 0.9906064046018338
10.544658725692559 0.9976769296681648
10.64460809750007 0.9965616015106229
10.744557469307583 1.0005305624227843
10.844506841115095 0.9991892397080566
10.944456212922608 1.0026737267811132
11.04440558473012 0.9986219419235294
11.144354956537633 1.0068118316032355
11.244304328345144 0.999066115651969
11.344253700152658 0.9890238650492573
11.44420307196017 1.009512910252135
11.544152443767683 1.0079452170423733
11.644101815575194 0.996717828502467
11.744051187382707 0.9935230662036673
11.844000559190219 1.0002638629119494
11.943949930997732 1.0006480691804338
12.043899302805244 0.9955170389651785
12.143848674612757 0.9967207361264234
12.243798046420268 1.0057297001988346
12.343747418227782 1.0018861728045363
12.443696790035293 1.0057822789475388
12.543646161842807 0.9998203581790039
12.643595533650318 1.0017820712167749
12.743544905457831 1.0004017339851898
12.843494277265343 0.9985882817893462
12.943443649072856 0.9997964232097488
13.043393020880368 1.0062762428237382
13.143342392687881 0.9977556887003208
13.243291764495392 0.9962173501453709
