r/sigma_0 g(r)

0.0499746859037562 0.0
0.1499240577112686 0.0
0.249873429518781 0.0
0.3498228013262934 0.0
0.4497721731338058 0.0
0.5497215449413182 0.0
0.6496709167488306 0.0
0.749620288556343 0.0
0.8495696603638554 0.0
0.9495190321713678 0.0
1.0494684039788802 1.8645055409585714
1.1494177757863926 1.6381863501679002
1.249367147593905 1.409417493825919
1.3493165194014174 1.2491571776059074
1.4492658912089298 1.1413999998722753
1.5492152630164422 1.0569689010994872
1.6491646348239546 0.9866340863016043
1.749114006631467 0.9153854817797147
1.8490633784389794 0.9349422141776856
1.9490127502464918 0.9176341942392586
2.048962122054004 0.9495505768777742
2.1489114938615166 1.0149307727047723
2.248860865669029 1.0232821811073052
2.3488102374765414 1.0504701406227108
2.448759609284054 1.0397821875156381
2.548708981091566 1.0109811640258766
2.6486583528990786 1.0106059093947348
2.748607724706591 1.0191410322211807
2.8485570965141034 1.0041580235365193
2.948506468321616 1.0108929197475445
3.048455840129128 0.9975981235716705
3.1484052119366406 1.0073168413786757
3.248354583744153 1.0018130722447058
3.3483039555516654 1.0105879633265737
3.4482533273591778 1.0055393312165195
3.54820269916669 1.0032434085508481
3.6481520709742026 1.0087844859082709
3.748101442781715 0.9843618185967307
3.8480508145892274 0.9970712528132647
3.9480001863967398 1.0151199323812732
4.047949558204252 1.0101828474545649
4.147898930011765 0.9993413822312778
4.2478483018192765 0.9943206442767633
4.34779767362679 1.0015557622281563
4.447747045434301 1.0073916644057728
4.547696417241815 1.003342041096956
4.647645789049326 1.0006086468917514
4.747595160856839 0.9856922487856434
4.847544532664351 0.9959727409194106
4.947493904471864 1.0062133524082801
5.047443276279376 1.0138400514803498
5.147392648086889 0.9933804571792707
5.2473420198944005 1.0150719166428464
5.347291391701914 0.9940140984986691
5.447240763509425 0.9958968975787149
5.547190135316939 1.0023525907909472
5.64713950712445 1.0052430524950287
5.747088878931963 0.9972733592170815
5.847038250739475 0.9866258337131504
5.946987622546988 0.9986494043187204
6.0469369943545 1.005491626036228
6.146886366162013 0.9932869809325728
6.2468357379695245 1.000760768185783
6.346785109777038 1.007539192475346
6.446734481584549 1.0110610764025798
6.546683853392063 0.9955439524778075
6.646633225199574 0.9937898250855086
6.746582597007087 0.9980276099209409
6.846531968814599 0.9981103044715205
6.946481340622112 0.9968916381517163
7.046430712429624 1.002637611183435
7.146380084237137 1.0033208201552177
7.2463294560446485 0.9975392843420876
7.346278827852162 0.9981287630765606
7.446228199659673 1.007862208504052
7.546177571467187 1.0023557591822545
7.646126943274698 0.997444491729722
7.746076315082211 1.0099963123342555
7.846025686889723 0.9982801706661822
7.945975058697236 1.0032913911133732
8.045924430504748 0.9952480971230453
8.145873802312261 0.9930385252914691
8.245823174119773 1.000377121853742
8.345772545927286 1.0056319649642131
8.445721917734797 1.0121764823806578
8.54567128954231 1.0056176458259427
8.645620661349822 1.0028019803961545
8.745570033157335 1.0010217433272814
8.845519404964847 1.0013819514289033
8.94546877677236 0.993219444420441
9.045418148579872 1.0030467065541995
9.145367520387385 0.9945801113876103
9.245316892194896 1.001395736616167
9.34526626400241 1.0066740410225545
9.445215635809921 1.004507031500353
9.545165007617435 1.003719990513493
9.645114379424946 1.004820332581086
9.74506375123246 0.9933434407145558
9.845013123039971 1.0016704071927345
9.944962494847484 0.9981948430274679
10.044911866654996 0.9971398777492345
10.144861238462509 1.0008930346568552
10.24481061027002 0.9994178490231765
10.344759982077534 1.0051545094288359
10.444709353885045 1.006385570898908
10.544658725692559 1.0060328514807235
10.64460809750007 1.0017973458331875
10.744557469307583 0.9971713366966258
10.844506841115095 1.0044997803780864
10.944456212922608 0.9882212964645024
11.04440558473012 1.0100600295205167
11.144354956537633 1.0053115443287428
11.244304328345144 0.9975791642643607
11.344253700152658 1.012324739530974
11.44420307196017 1.004805313064292
11.544152443767683 1.001990974472946
11.644101815575194 1.0004101357494406
11.744051187382707 0.9967997827873027
11.844000559190219 0.9989418295805919
11.943949930997732 0.9912490787895443
12.043899302805244 0.9986460712271877
12.143848674612757 1.0026650450245638
12.243798046420268 1.0061198623705103
12.343747418227782 1.0064657078762622
12.443696790035293 1.0040547536693363
12.543646161842807 1.0030786181916915
12.643595533650318 0.9941835900999733
12.743544905457831 1.0063370441458115
12.843494277265343 0.9981543465594994
12.943443649072856 0.9994273508851907
13.043393020880368 1.0018609657149395
13.143342392687881 0.998765297192722
13.243291764495392 1.00792057939555
