r/sigma_0 g(r)

0.0499746859037562 0.0
0.1499240577112686 0.0
0.249873429518781 0.0
0.3498228013262934 0.0
0.4497721731338058 0.0
0.5497215449413182 0.0
0.6496709167488306 0.0
0.749620288556343 0.0
0.8495696603638554 0.0
0.9495190321713678 0.0
1.0494684039788802 1.6649809414988788
1.1494177757863926 1.4978033620210245
1.249367147593905 1.3393183569815252
1.3493165194014174 1.2261448347024448
1.4492658912089298 1.1382869243070852
1.5492152630164422 1.0782110637796065
1.6491646348239546 0.9998299752392543
1.749114006631467 0.9257031036529155
1.8490633784389794 0.893032001322315
1.9490127502464918 0.9007493982627535
2.048962122054004 0.9369866148047767
2.1489114938615166 0.9672594076203184
2.248860865669029 0.9980276099209411
2.3488102374765414 1.0243693981806492
2.448759609284054 1.0272102953172002
2.548708981091566 1.031702685463836
2.6486583528990786 1.0070989485749038
2.748607724706591 0.9978023142561518
2.8485570965141034 0.9911145903118846
2.948506468321616 0.9964914535237347
3.048455840129128 0.9953346144336251
3.1484052119366406 0.9962742885568676
3.248354583744153 0.9862899533630802
3.3483039555516654 0.9926747962903536
3.4482533273591778 1.0019220064122962
3.54820269916669 1.0077311893987606
3.6481520709742026 0.995835496329294
3.748101442781715 0.9905220457739653
3.8480508145892274 0.9927262649923312
3.9480001863967398 1.0057088476495748
4.047949558204252 0.9909731139197656
4.147898930011765 0.9969100503582521
4.2478483018192765 1.0025676015525742
4.34779767362679 1.0014947215307997
4.447747045434301 1.0086447133279146
4.547696417241815 0.9898614378576495
4.647645789049326 1.0029498529935925
4.747595160856839 1.0026300785016333
4.847544532664351 0.9984363938075687
4.947493904471864 0.989691670323743
5.047443276279376 1.000695148831761
5.147392648086889 0.9978145008455092
5.2473420198944005 0.9892272853820345
5.347291391701914 0.9974386527625201
5.447240763509425 1.0012074382487448
5.547190135316939 1.001778478286079
5.64713950712445 0.9982876540953437
5.747088878931963 1.0040154369372933
5.847038250739475 1.0140409325567232
5.946987622546988 0.9942760178845782
6.0469369943545 1.0001371966003303
6.146886366162013 0.9990724480039874
6.2468357379695245 0.9956626491425544
6.346785109777038 1.0010578239410577
6.446734481584549 0.9912597580902981
6.546683853392063 1.0087594964352862
6.646633225199574 0.9991802235099749
6.746582597007087 1.0013712836761448
6.846531968814599 0.994582865048362
6.946481340622112 1.00063576035073
7.046430712429624 1.000679113915055
7.146380084237137 1.002318130658079
7.2463294560446485 1.0017144680412835
7.346278827852162 0.994299393613818
7.446228199659673 0.9940334180344441
7.546177571467187 0.9990850288358123
7.646126943274698 0.9916133098175324
7.746076315082211 1.0005401237863314
7.846025686889723 1.003556886236403
7.945975058697236 0.9943402911160901
8.045924430504748 0.9965674861093882
8.145873802312261 1.0021609264424407
8.245823174119773 1.003820927015519
8.345772545927286 0.996410067992305
8.445721917734797 1.0018696342163396
8.54567128954231 1.0033195171149358
8.645620661349822 0.9997630004751549
8.745570033157335 1.0000203270866472
8.845519404964847 1.0031221285976137
8.94546877677236 0.9984409816155541
9.045418148579872 0.9995552461136826
9.145367520387385 0.9971918527007396
9.245316892194896 1.0067349829114403
9.34526626400241 0.9886693202482287
9.445215635809921 0.9968924467300986
9.545165007617435 0.9952120038903038
9.645114379424946 1.0006379378565031
9.74506375123246 1.0017586051609106
9.845013123039971 1.0009156095340501
9.944962494847484 0.9983816459656096
10.044911866654996 1.0056208904610733
10.144861238462509 1.0072238269827036
10.24481061027002 0.9999618556283991
10.344759982077534 0.9936611653700275
10.444709353885045 0.9961710381268889
10.544658725692559 1.0015025324257218
10.64460809750007 1.0017225494857223
10.744557469307583 1.0004070614769696
10.844506841115095 1.007265177132526
10.944456212922608 0.9948897836072339
11.04440558473012 0.9962430119401223
11.144354956537633 0.9991675107284391
11.244304328345144 0.9966586705482221
11.344253700152658 1.0010486135267698
11.44420307196017 1.0019297364569395
11.544152443767683 1.0017610809374469
11.644101815575194 0.9947805067988081
11.744051187382707 1.005974589221482
11.844000559190219 1.0020564504798921
11.943949930997732 1.0014479832562542
12.043899302805244 1.0009377568275326
12.143848674612757 0.9955187619006964
12.243798046420268 0.9996821865378619
12.343747418227782 0.9916090940989724
12.443696790035293 1.0051424547704266
12.543646161842807 1.000603186883351
12.643595533650318 0.9952331040663823
12.743544905457831 1.0030257658456752
12.843494277265343 1.0042707669421018
12.943443649072856 0.9957776356756722
13.043393020880368 1.0081278106435572
13.143342392687881 1.0035912257863993
