r/sigma_0 g(r)

0.0499746859037562 0.0
0.1499240577112686 0.0
0.249873429518781 0.0
0.3498228013262934 0.0
0.4497721731338058 0.0
0.5497215449413182 0.0
0.6496709167488306 0.0
0.749620288556343 0.0
0.8495696603638554 0.0
0.9495190321713678 0.0
1.0494684039788802 1.7029133748562348
1.1494177757863926 1.5051919403445442
1.249367147593905 1.3769169849253364
1.3493165194014174 1.2542710315844545
1.4492658912089298 1.1359063371101754
1.5492152630164422 1.0432642800155392
1.6491646348239546 0.9810016946818757
1.749114006631467 0.9349586173921104
1.8490633784389794 0.9043707232934598
1.9490127502464918 0.8668436386002553
2.048962122054004 0.9593945059246588
2.1489114938615166 1.004186190418898
2.248860865669029 0.9968474897720455
2.3488102374765414 1.0164600822891154
2.448759609284054 1.032845971130293
2.548708981091566 1.0206650911300486
2.6486583528990786 1.0070989485749038
2.748607724706591 0.996933316691965
2.8485570965141034 0.9987543154863134
2.948506468321616 0.9820899872999249
3.048455840129128 1.0032568964167843
3.1484052119366406 0.9909637478868378
3.248354583744153 0.9953587228149773
3.3483039555516654 0.987443517421369
3.4482533273591778 0.9981507528929996
3.54820269916669 1.0147620460604903
3.6481520709742026 1.0059473477420906
3.748101442781715 1.0027716929195007
3.8480508145892274 0.9938297539627271
3.9480001863967398 0.9974405374924397
4.047949558204252 1.0016597574903194
4.147898930011765 0.9945427009029376
4.2478483018192765 0.9926337666521655
4.34779767362679 1.0004570296757362
4.447747045434301 1.0041098696096868
4.547696417241815 1.0035754714560783
4.647645789049326 0.9992381847833566
4.747595160856839 0.993965512145269
4.847544532664351 0.998655385175405
4.947493904471864 0.9922128360963833
5.047443276279376 1.002745753644941
5.147392648086889 1.0147772958012355
5.2473420198944005 0.9981287630765607
5.347291391701914 1.0057766979266791
5.447240763509425 1.0080283161735537
5.547190135316939 0.9978553761694805
5.64713950712445 0.9863036906364268
5.747088878931963 1.0028147929597213
5.847038250739475 1.01158991378594
5.946987622546988 0.9959718207876129
6.0469369943545 0.9976355369458534
6.146886366162013 0.9975613185450358
6.2468357379695245 1.0003359249321806
6.346785109777038 0.9884714244002784
6.446734481584549 1.0012221677193462
6.546683853392063 0.9992734924903475
6.646633225199574 1.0016558138975078
6.746582597007087 0.9956280322848533
6.846531968814599 1.003110740576877
6.946481340622112 1.0102252978196329
7.046430712429624 1.0103209466209249
7.146380084237137 1.000721254792266
7.2463294560446485 0.9982717727103676
7.346278827852162 0.9919511953583626
7.446228199659673 0.9965283029129817
7.546177571467187 1.0039735397837206
7.646126943274698 0.9934876182893077
7.746076315082211 1.001396662604078
7.846025686889723 0.9992272734608373
7.945975058697236 1.007165747828615
8.045924430504748 0.9959737610655338
8.145873802312261 0.992289185196925
8.245823174119773 1.0067497706577777
8.345772545927286 0.9955832772293064
8.445721917734797 1.0007383947836703
8.54567128954231 1.002387843313176
8.645620661349822 1.003876367236912
8.745570033157335 0.9996561757264166
8.845519404964847 0.9950813099559865
8.94546877677236 0.997936628591026
9.045418148579872 1.0055699468725563
9.145367520387385 0.9993683037950142
9.245316892194896 0.9945637978082367
9.34526626400241 1.0011079128336462
9.445215635809921 1.0015567311281142
9.545165007617435 0.9949617689896217
9.645114379424946 0.9974736260582988
9.74506375123246 1.0035015518423565
9.845013123039971 1.0034765301617294
9.944962494847484 0.9990487993161159
10.044911866654996 0.9955282211279817
10.144861238462509 1.0115664365946493
10.24481061027002 1.003743996788518
10.344759982077534 0.9982533720363818
10.444709353885045 0.9981783716815892
10.544658725692559 1.0047744295210008
10.64460809750007 0.9983317817339661
10.744557469307583 1.00589050347114
10.844506841115095 0.992777434843781
10.944456212922608 0.9973146880227727
11.04440558473012 0.9977809060708097
11.144354956537633 0.9976195952865022
11.244304328345144 0.9996325733234388
11.344253700152658 1.0039729200631298
11.44420307196017 1.0056169677518512
11.544152443767683 1.0007495493812506
11.644101815575194 1.001572528771636
11.744051187382707 0.9968449788781115
11.844000559190219 1.003019966297661
11.943949930997732 0.9927155879285483
12.043899302805244 0.9980290789501719
12.143848674612757 0.9993432253461912
12.243798046420268 1.0036921866356394
12.343747418227782 0.999757656503593
12.443696790035293 1.0074244943354596
12.543646161842807 1.0015975909131971
12.643595533650318 0.9974370833958414
12.743544905457831 0.9998602670933436
12.843494277265343 0.9949721548739563
12.943443649072856 1.0024004334996863
13.043393020880368 1.0004366827766173
13.143342392687881 0.9986643363434818
13.243291764495392 0.9966983047720906
