r/sigma_0 g(r)

0.0499746859037562 0.0
0.1499240577112686 0.0
0.249873429518781 0.0
0.3498228013262934 0.0
0.4497721731338058 0.0
0.5497215449413182 0.0
0.6496709167488306 0.0
0.749620288556343 0.0
0.8495696603638554 0.0
0.9495190321713678 0.0
1.0494684039788802 1.6293244541429641
1.1494177757863926 1.513042304813284
1.249367147593905 1.3482400653071753
1.3493165194014174 1.2668589798393401
1.4492658912089298 1.1540354242251047
1.5492152630164422 1.062793365060165
1.6491646348239546 0.9779441106597374
1.749114006631467 0.9467935365996054
1.8490633784389794 0.8971943169826087
1.9490127502464918 0.8935325096598924
2.048962122054004 0.9416495285638273
2.1489114938615166 0.999616655423756
2.248860865669029 1.005934414918541
2.3488102374765414 1.010584590483976
2.448759609284054 1.01973218702675
2.548708981091566 1.0158751917021784
2.6486583528990786 1.0039927832773392
2.748607724706591 1.008037174456573
2.8485570965141034 0.9931642726757558
2.948506468321616 0.9908208761981095
3.048455840129128 0.9879346807130918
3.1484052119366406 0.9977072915948122
3.248354583744153 1.0027117791273263
3.3483039555516654 1.008606418300443
3.4482533273591778 0.9896846735639665
3.54820269916669 0.9991296094402616
3.6481520709742026 1.005219876417429
3.748101442781715 0.9954785503993265
3.8480508145892274 0.9892088938991946
3.9480001863967398 0.9900461137746767
4.047949558204252 1.0141165812842166
4.147898930011765 1.0100904284067598
4.2478483018192765 0.9984441229146688
4.34779767362679 0.9818396169819535
4.447747045434301 1.0007684058173085
4.547696417241815 1.0059681326370806
4.647645789049326 1.002778545230043
4.747595160856839 0.9974872391159203
4.847544532664351 0.9804791016449936
4.947493904471864 1.00101009538815
5.047443276279376 1.0003270915576006
5.147392648086889 1.0108588386078154
5.2473420198944005 1.0050577542365045
5.347291391701914 0.9956519287987717
5.447240763509425 1.0021331288242545
5.547190135316939 0.9952240271888351
5.64713950712445 1.0027522679329794
5.747088878931963 1.0042925086244252
5.847038250739475 0.9963391303232904
5.946987622546988 0.9897687522738806
6.0469369943545 0.9886383399429103
6.146886366162013 1.0016629556479044
6.2468357379695245 1.009300117583191
6.346785109777038 1.009755402361264
6.446734481584549 0.9996578224056941
6.546683853392063 1.0095702660032297
6.646633225199574 1.0055289149876798
6.746582597007087 0.9978702605677549
6.846531968814599 0.9929935791544114
6.946481340622112 0.987875180611234
7.046430712429624 0.9945399782468646
7.146380084237137 1.0024295406022057
7.2463294560446485 0.9986746413129216
7.346278827852162 1.0034031776195835
7.446228199659673 1.0092878570060735
7.546177571467187 1.005978180963798
7.646126943274698 1.0081002824859258
7.746076315082211 0.9863558409644452
7.846025686889723 1.0021024069446114
7.945975058697236 0.9888961519386381
8.045924430504748 0.994126616484654
8.145873802312261 1.0028451065287636
8.245823174119773 1.000377121853742
8.345772545927286 0.9933573020981561
8.445721917734797 1.0095055003868558
8.54567128954231 1.0043133025034794
8.645620661349822 0.99230368612361
8.745570033157335 1.0135849652552378
8.845519404964847 1.0016819819752327
8.94546877677236 0.991320703622218
9.045418148579872 1.0000246861729118
9.145367520387385 0.9913299444201603
9.245316892194896 1.004869117270619
9.34526626400241 0.9920771538332745
9.445215635809921 0.9934363805797617
9.545165007617435 1.0030805013228612
9.645114379424946 1.0082047704174264
9.74506375123246 1.0064155408253985
9.845013123039971 0.9965485659373758
9.944962494847484 1.005346726944895
10.044911866654996 0.9971927189499313
10.144861238462509 0.9977799590916653
10.24481061027002 1.0038476170942745
10.344759982077534 0.9967653944573396
10.444709353885045 0.9986865573916399
10.544658725692559 1.002559606871889
10.64460809750007 0.9916250425779191
10.744557469307583 0.9976406402907215
10.844506841115095 1.0008288997306005
10.944456212922608 1.0001275771447975
11.04440558473012 0.9998714809047129
11.144354956537633 1.0084311892963387
11.244304328345144 1.0002698382038424
11.344253700152658 0.9953637616200859
11.44420307196017 0.9965264352511887
11.544152443767683 1.0087958231237202
11.644101815575194 0.9949628429591525
11.744051187382707 0.9982686557385876
11.844000559190219 0.9992107177157832
11.943949930997732 1.0038477254837155
12.043899302805244 0.9961340312421945
12.143848674612757 0.9992121008852028
12.243798046420268 1.0057513758750387
12.343747418227782 1.0006606634191446
12.443696790035293 0.9927725206795941
12.543646161842807 1.001110967664549
12.643595533650318 0.9999978974738795
12.743544905457831 1.0035880583872077
12.843494277265343 0.9986089453717198
12.943443649072856 1.0004115437506789
13.043393020880368 1.0049130005827727
13.143342392687881 1.000542208139348
13.243291764495392 0.9980008902194565
