k*sigma_0 S(k)

0.0229429488381818 0.0554429501070399
0.0458858976763637 0.04479298900718426
0.0688288465145455 0.08703011910546969
0.0917717953527273 0.0769387184114446
0.1147147441909091 0.0984437526454959
0.137657693029091 0.14756444008769237
0.1606006418672728 0.10404408546250839
0.1835435907054546 0.1304296355248495
0.2064865395436364 0.16670442340571578
0.2294294883818183 0.15308116004596672
0.2523724372200001 0.12671840708543772
0.275315386058182 0.12404033485916877
0.2982583348963638 0.16238091329051735
0.3212012837345456 0.17640081223753928
0.3441442325727274 0.1464842796879727
0.3670871814109092 0.18883586878236816
0.3900301302490911 0.18914047015990526
0.4129730790872729 0.23194587594905677
0.4359160279254547 0.1913665519618482
0.4588589767636365 0.22092834062575917
0.4818019256018184 0.18257815773098168
0.5047448744400002 0.1920097543859448
0.527687823278182 0.2427707351703978
0.5506307721163639 0.17497019684009385
0.5735737209545457 0.2083691391958647
0.5965166697927275 0.17510284776894752
0.6194596186309094 0.20390338438559683
0.6424025674690912 0.22449778836979722
0.665345516307273 0.2522910706009683
0.6882884651454548 0.288772105127801
0.7112314139836367 0.267860778258805
0.7341743628218185 0.20729048929275973
0.7571173116600003 0.1948077030954508
0.7800602604981821 0.19597591996426394
0.8030032093363639 0.22131196942217218
0.8259461581745458 0.20029136015238172
0.8488891070127276 0.22287062257846693
0.8718320558509094 0.24119645303767162
0.8947750046890912 0.22832645780500047
0.917717953527273 0.2291169695076136
0.940660902365455 0.24768436928154766
0.9636038512036368 0.22156302066247702
0.9865468000418186 0.2385791587415319
1.0094897488800003 0.2691464112840574
1.0324326977181821 0.24836588884073543
1.055375646556364 0.27820930707460484
1.0783185953945458 0.24463867135401357
1.1012615442327278 0.2529382519220296
1.1242044930709096 0.262988869509807
1.1471474419090915 0.2648969631494613
1.1700903907472733 0.26265938518994325
1.193033339585455 0.253731351645869
1.215976288423637 0.2549537630905243
1.2389192372618187 0.2796835627766679
1.2618621861000006 0.2500730200082649
1.2848051349381824 0.2858819327885606
1.3077480837763642 0.29945679693402966
1.330691032614546 0.2674584687633583
1.3536339814527278 0.27439370220784454
1.3765769302909097 0.27938756375747376
1.3995198791290915 0.24457793111789908
1.4224628279672733 0.2902445669265787
1.4454057768054551 0.2868832464426263
1.468348725643637 0.25596620157784716
1.4912916744818188 0.2877860975119133
1.5142346233200006 0.288647938078688
1.5371775721581824 0.284261919548519
1.5601205209963642 0.26981996633975774
1.583063469834546 0.31211338814199274
1.6060064186727279 0.26698837297058436
1.6289493675109097 0.3140145053560129
1.6518923163490915 0.29346317919760784
1.6748352651872733 0.32018430372617857
1.6977782140254551 0.3004483112576594
1.720721162863637 0.32164113776481185
1.7436641117018188 0.300325007749746
1.7666070605400006 0.26790566094750257
1.7895500093781824 0.2797233670946756
1.8124929582163642 0.2966340221150011
1.835435907054546 0.29925433229521936
1.858378855892728 0.2978861065192757
1.88132180473091 0.2969499158384626
1.9042647535690918 0.3020342849288236
1.9272077024072736 0.33638660700392664
1.9501506512454554 0.35049002493863224
1.9730936000836372 0.3413043030034865
1.996036548921819 0.38127463909041526
2.0189794977600006 0.35452327009376494
2.0419224465981825 0.3427900709341684
2.0648653954363643 0.34365314521279555
2.087808344274546 0.3673728353153388
2.110751293112728 0.3248218452529075
2.1336942419509097 0.30764250436841667
2.1566371907890916 0.35735890889723004
2.1795801396272734 0.35442239955370053
2.2025230884654556 0.3710832154556945
2.2254660373036375 0.3721537465245264
2.2484089861418193 0.39700946908489615
2.271351934980001 0.37341151005210943
2.294294883818183 0.385434290155879
2.3172378326563647 0.3931692264237649
2.3401807814945466 0.38168832226495625
2.3631237303327284 0.3789349811894111
2.38606667917091 0.39129477638323673
2.409009628009092 0.382850307274218
2.431952576847274 0.4161821481970819
2.4548955256854557 0.4118535093298042
2.4778384745236375 0.39809857390903824
2.5007814233618193 0.41123839170970683
2.523724372200001 0.43381798311117
2.546667321038183 0.42108739742327983
2.5696102698763648 0.4096283890159583
2.5925532187145466 0.45368224008904967
2.6154961675527284 0.39202506302423484
2.63843911639091 0.3657062499952967
2.661382065229092 0.4500699329202893
2.684325014067274 0.45337768190612093
2.7072679629054557 0.45294444726857436
2.7302109117436375 0.4421318399367835
2.7531538605818193 0.46292718238081576
2.776096809420001 0.43775888790636786
2.799039758258183 0.46665532921250175
2.821982707096365 0.45428890156105545
2.8449256559345466 0.497101518959927
2.8678686047727284 0.4592123136252906
2.8908115536109102 0.47444208040308533
2.913754502449092 0.48616765191289707
2.936697451287274 0.5181858846860562
2.9596404001254557 0.5412430425917191
2.9825833489636375 0.5364249322985631
3.0055262978018193 0.5131873427555425
3.028469246640001 0.5408678509962396
3.051412195478183 0.5504776243350913
3.074355144316365 0.5424128131704206
3.0972980931545466 0.6032555534108613
3.1202410419927284 0.5469082783082978
3.1431839908309103 0.5590926848035255
3.166126939669092 0.5763651586717974
3.189069888507274 0.5467089712993268
3.2120128373454557 0.5412744857406268
3.2349557861836375 0.5922063514283377
3.2578987350218194 0.6058650400943233
3.280841683860001 0.5965979856373237
3.303784632698183 0.607019782927976
3.326727581536365 0.6614379427821437
3.3496705303745467 0.6085316115216981
3.3726134792127285 0.6132117115488497
3.3955564280509103 0.5837718888913354
3.418499376889092 0.6312721181187513
3.441442325727274 0.6842377137159072
3.4643852745654558 0.6748192354588372
3.4873282234036376 0.6470733283642266
3.5102711722418194 0.665558197341703
3.533214121080001 0.6680334104806905
3.556157069918183 0.6794860488604002
3.579100018756365 0.6871439582379788
3.6020429675945467 0.6989978108431345
3.6249859164327285 0.7195146826724436
3.6479288652709103 0.7490340406657295
3.670871814109092 0.7002683119869029
3.6938147629472744 0.7402993853617145
3.716757711785456 0.7320576772518781
3.739700660623638 0.7690661367172308
3.76264360946182 0.7647871762353153
3.7855865583000017 0.7472780187470734
3.8085295071381835 0.7624433506787806
3.8314724559763653 0.770335281141818
3.854415404814547 0.8693801067783513
3.877358353652729 0.8643555350549785
3.900301302490911 0.9151773442372401
3.9232442513290926 0.8335795420114027
3.9461872001672744 0.8665397640005252
3.9691301490054562 0.825397166916023
3.992073097843638 0.824248810157802
4.015016046681819 0.8635755737337765
4.037958995520001 0.8425226595060703
4.060901944358183 0.9099102411954646
4.083844893196365 0.891286966000491
4.106787842034547 0.8788135679108162
4.1297307908727285 0.908110708979195
4.15267373971091 0.9228441239845996
4.175616688549092 0.9233608352672961
4.198559637387274 0.9303890408402099
4.221502586225456 0.984692675991019
4.244445535063638 1.0344279194379
4.2673884839018195 0.9332812684384618
4.290331432740001 0.9494182123925873
4.313274381578183 1.122528655304073
4.336217330416365 1.0438547896113823
4.359160279254547 1.077883442037548
4.382103228092729 1.0337374026363273
4.405046176930911 1.0881313211835788
4.427989125769093 1.0952533397346833
4.450932074607275 1.1049718834951192
4.473875023445457 1.1257344289100066
4.4968179722836386 1.1527895649108102
4.51976092112182 1.0866884700580721
4.542703869960002 1.0913492039969288
4.565646818798184 1.1010820312825975
4.588589767636366 1.1364832364513862
4.611532716474548 1.066888328472198
4.6344756653127295 1.1528077717968552
4.657418614150911 1.1712734377538432
4.680361562989093 1.1687859880623002
4.703304511827275 1.217708051425803
4.726247460665457 1.2789903033741157
4.749190409503639 1.1667560753431039
4.77213335834182 1.171856982204296
4.795076307180002 1.237917532486547
4.818019256018184 1.1378022479956922
4.840962204856366 1.2598721457929867
4.863905153694548 1.2099634628496176
4.8868481025327295 1.1804921312647774
4.909791051370911 1.1535415062396592
4.932734000209093 1.3037343401918426
4.955676949047275 1.3065916308717138
4.978619897885457 1.3013393325927665
5.001562846723639 1.299663844231582
5.02450579556182 1.2671022617469994
5.047448744400002 1.2680951271410066
5.070391693238184 1.1383289055185863
5.093334642076366 1.2407245084810719
5.116277590914548 1.2424697987545514
5.1392205397527295 1.3090877118293887
5.162163488590911 1.2618372432313412
5.185106437429093 1.302363600769681
5.208049386267275 1.332078183948177
5.230992335105457 1.3685603238405026
5.253935283943639 1.2424193217129504
5.27687823278182 1.3451027680351497
5.299821181620002 1.2819317103264731
5.322764130458184 1.3331086614652206
5.345707079296366 1.3265257588886317
5.368650028134548 1.3686363625172313
5.3915929769727295 1.2761158508147081
5.414535925810911 1.2670375320218756
5.437478874649093 1.3521584208128234
5.460421823487275 1.3020740332830034
5.483364772325457 1.203588277382045
5.506307721163639 1.3738297140316782
5.5292506700018205 1.3851555989361215
5.552193618840002 1.284582957359357
5.575136567678184 1.3012589406382609
5.598079516516366 1.3243932179299631
5.621022465354548 1.319914879924598
5.64396541419273 1.3343424587122494
5.666908363030911 1.3326761278341743
5.689851311869093 1.223392547576548
5.712794260707275 1.2995581877337352
5.735737209545457 1.305522455400188
5.758680158383639 1.2322539821555543
5.7816231072218205 1.3118114305616777
5.804566056060002 1.277606635398685
5.827509004898184 1.3121239761005974
5.850451953736366 1.2203943208875796
5.873394902574548 1.3674444559359102
5.89633785141273 1.304794256979213
5.919280800250911 1.2506716798200643
5.942223749089093 1.311191884323565
5.965166697927275 1.1684121292956835
5.988109646765457 1.1485264501248287
6.011052595603639 1.1695438169083838
6.0339955444418205 1.230801154889076
6.056938493280002 1.3120938089448875
6.079881442118184 1.2066775091639181
6.102824390956366 1.233858248622802
6.125767339794548 1.241897797433346
6.14871028863273 1.1845444236991047
6.171653237470911 1.1800533937280482
6.194596186309093 1.1715071097524254
6.217539135147275 1.0969877760619609
6.240482083985457 1.1284902326858606
6.263425032823639 1.2051469623044657
6.2863679816618205 1.1488371809017388
6.309310930500002 1.203176839358766
6.332253879338184 1.1794715339352668
6.355196828176366 1.2170590515676707
6.378139777014548 1.1610881821187462
6.40108272585273 1.132972774644436
6.4240256746909115 1.1750711463500156
6.446968623529093 1.0664242880811545
6.469911572367275 1.1186653276644007
6.492854521205457 1.1900705375590837
6.515797470043639 1.128235071807199
6.538740418881821 1.1142008119394844
6.561683367720002 1.0358613813330284
6.584626316558184 1.1194383040484333
6.607569265396366 1.0535481540034317
6.630512214234548 1.112733416590894
6.65345516307273 1.042968506361553
6.6763981119109115 1.0327979778582503
6.699341060749093 1.0972439060494328
6.722284009587275 1.0087851013704738
6.745226958425457 1.0329289907544525
6.768169907263639 1.0862081163262642
6.791112856101821 1.0516837754899362
6.814055804940002 1.0973512764479487
6.836998753778184 1.0552151366353848
6.859941702616366 0.9894358111821597
6.882884651454548 1.0529844192030071
6.90582760029273 1.0063797535968977
6.9287705491309115 0.997534492071457
6.951713497969093 0.9999240613829742
6.974656446807275 0.9739268815336597
6.997599395645457 1.0495519105737832
7.020542344483639 1.0152304243533306
7.043485293321821 0.9846214823780507
7.066428242160002 1.0103694968883923
7.089371190998184 0.957536813316307
7.112314139836366 1.0425025562266683
7.135257088674548 0.9397952093470099
7.15820003751273 1.0070315473007627
7.1811429863509115 0.9857297323735885
7.204085935189093 0.9164597761210441
7.227028884027275 0.9661616319726948
7.249971832865457 0.9734297422018992
7.272914781703639 0.9849041358907149
7.295857730541821 0.9733595530080381
7.3188006793800024 0.9068677262376059
7.341743628218184 0.9685615279430424
7.364686577056367 0.9551534249461257
7.387629525894549 0.9392445153506621
7.410572474732731 0.9420000713962139
7.433515423570912 0.9250344893742304
7.456458372409094 0.8854552565535592
7.479401321247276 0.9200089970725778
7.502344270085458 0.9237518470049222
7.52528721892364 0.9150518540666238
7.5482301677618215 0.9543559051263288
7.571173116600003 0.9577163128598372
7.594116065438185 0.9812906724939509
7.617059014276367 0.9275628306862307
7.640001963114549 0.9006070696836332
7.662944911952731 0.9308971978766691
7.6858878607909125 0.9600657492524501
7.708830809629094 0.9259009870298739
7.731773758467276 0.9127281536227784
7.754716707305458 0.9351202498620445
7.77765965614364 0.9224432883300718
7.800602604981822 0.9135341723759037
7.823545553820003 0.854402696659593
7.846488502658185 0.9128881838980049
7.869431451496367 0.8978002619142802
7.892374400334549 0.8997992530539379
7.915317349172731 0.8869796411865624
7.9382602980109125 0.8765958136507623
7.961203246849094 0.8876614671995587
7.984146195687276 0.8988068854315935
8.007089144525457 0.8837501207558147
8.030032093363639 0.9294010199109441
8.05297504220182 0.8961213238996373
8.075917991040003 0.8956249383352467
8.098860939878184 0.9106888060224133
8.121803888716366 0.864609023384611
8.144746837554548 0.8983558195044236
8.16768978639273 0.9152816591728645
8.190632735230912 0.8422502755486372
8.213575684069093 0.8692723829303517
8.236518632907275 0.8562850833982061
8.259461581745457 0.9224300157879863
8.282404530583639 0.8421146677111099
8.30534747942182 0.8896370291165402
8.328290428260003 0.8932595506261503
8.351233377098184 0.8891986943296895
8.374176325936366 0.843832856587442
