k*sigma_0 S(k)

0.0190232882201424 0.20951632574523849
0.0380465764402849 0.20300280804900503
0.0570698646604273 0.2175502205892997
0.0760931528805698 0.25865940975559293
0.0951164411007122 0.26173628450309455
0.1141397293208546 0.2779586362746768
0.1331630175409971 0.30491998994916025
0.1521863057611395 0.31487262937013377
0.171209593981282 0.33112778623669326
0.1902328822014244 0.35119017819492
0.2092561704215669 0.3795580550212416
0.2282794586417093 0.3782025499149688
0.2473027468618517 0.41318495490302265
0.2663260350819942 0.44961544617030763
0.2853493233021366 0.44914682448572807
0.3043726115222791 0.4764138955004402
0.3233958997424215 0.4717099927954651
0.3424191879625639 0.47588279563288666
0.3614424761827064 0.4917710510463968
0.3804657644028488 0.5113764540825171
0.3994890526229913 0.5182293972399686
0.4185123408431337 0.5227120964882567
0.4375356290632761 0.5581460224135315
0.4565589172834186 0.5546114178515053
0.4755822055035611 0.5760962790595244
0.4946054937237035 0.6004551404337811
0.513628781943846 0.6240672997739222
0.5326520701639884 0.6053718204342243
0.5516753583841308 0.5997388284134249
0.5706986466042733 0.6184981534276913
0.5897219348244157 0.6372380291163611
0.6087452230445581 0.6442937772441037
0.6277685112647006 0.6381571231143432
0.646791799484843 0.6417185898468878
0.6658150877049854 0.6321543061219064
0.6848383759251279 0.6371920943156413
0.7038616641452703 0.6329291760726385
0.7228849523654128 0.6410173265126948
0.7419082405855553 0.6226716056554342
0.7609315288056977 0.6110051629396539
0.7799548170258401 0.6354084658825528
0.7989781052459826 0.6374574859342726
0.818001393466125 0.6350459398448408
0.8370246816862674 0.6158415557666412
0.8560479699064099 0.6202690469294195
0.8750712581265523 0.6105968458502125
0.8940945463466947 0.5973739373047924
0.9131178345668371 0.6060295601131319
0.9321411227869797 0.5849471859715687
0.9511644110071221 0.5854093002136046
0.9701876992272646 0.5814897845109044
0.989210987447407 0.5744125582211352
1.0082342756675493 0.5689386389707625
1.027257563887692 0.5697688103388437
1.0462808521078344 0.5559077574846082
1.0653041403279768 0.553166143935515
1.0843274285481193 0.5502594009162896
1.1033507167682617 0.5503591313395466
1.1223740049884041 0.5352512672263586
1.1413972932085465 0.5239081740022162
1.160420581428689 0.5368790940987077
1.1794438696488314 0.5381034286436844
1.1984671578689738 0.5159669926321109
1.2174904460891163 0.5371912635367868
1.2365137343092587 0.5121437944586871
1.2555370225294011 0.501594514139614
1.2745603107495436 0.5132918536570144
1.293583598969686 0.5095519055322483
1.3126068871898284 0.5044597747363727
1.3316301754099709 0.5015694139693959
1.3506534636301133 0.5081479489131174
1.3696767518502557 0.485724380326116
1.3887000400703982 0.47237639548333393
1.4077233282905406 0.48380959765438136
1.4267466165106832 0.4796757044406189
1.4457699047308257 0.4757326971092162
1.464793192950968 0.4628689045247647
1.4838164811711105 0.46645530994784906
1.502839769391253 0.47413583161686174
1.5218630576113954 0.47618145106074133
1.5408863458315378 0.4734863203535865
1.5599096340516803 0.4680297755869373
1.5789329222718227 0.4682799468384254
1.5979562104919651 0.45962224165034166
1.6169794987121076 0.45732999861295126
1.63600278693225 0.46545911557947256
1.6550260751523924 0.4685747095605565
1.6740493633725348 0.4591995822813697
1.6930726515926773 0.45915536367891485
1.7120959398128197 0.4629295941754652
1.7311192280329621 0.4748891345268507
1.7501425162531046 0.459056665000861
1.769165804473247 0.47750231690430045
1.7881890926933894 0.4782231127293399
1.8072123809135319 0.4732011958967932
1.8262356691336743 0.4610903306472226
1.845258957353817 0.46574608585840505
1.8642822455739594 0.4628200753237129
1.8833055337941018 0.47216892638887703
1.9023288220142442 0.4823219454640226
1.9213521102343867 0.4810033636887881
1.940375398454529 0.4847570950530506
1.9593986866746715 0.4727592318893812
1.978421974894814 0.4870449013855067
1.9974452631149564 0.4873579820939504
2.0164685513350986 0.49574810750406123
2.0354918395552413 0.5011419742792279
2.054515127775384 0.4931065966190444
2.073538415995526 0.5046619531557452
2.092561704215669 0.4974179799393981
2.111584992435811 0.500012428617967
2.1306082806559536 0.5051311371143195
2.149631568876096 0.4995734077501119
2.1686548570962385 0.5148843539586305
2.1876781453163807 0.5167083258381863
2.2067014335365234 0.5169415245314708
2.2257247217566656 0.5105489933810441
2.2447480099768082 0.5210751660893704
2.2637712981969504 0.5254065766031064
2.282794586417093 0.5154415554732876
2.3018178746372353 0.5269354831798091
2.320841162857378 0.5289338156391239
2.33986445107752 0.5383284559750011
2.358887739297663 0.5491864109917747
2.377911027517805 0.5232607072732034
2.3969343157379477 0.5375156580801275
2.41595760395809 0.5355004297932023
2.4349808921782325 0.544293827366703
2.454004180398375 0.552092901722027
2.4730274686185174 0.5517234369251539
2.49205075683866 0.5624986571127324
2.5110740450588023 0.5581590523859489
2.530097333278945 0.5661859130316707
2.549120621499087 0.5642302504799833
2.56814390971923 0.5643786217511362
2.587167197939372 0.5698331821813727
2.6061904861595147 0.5690980325257396
2.625213774379657 0.5837074002398389
2.6442370625997995 0.5836012123228971
2.6632603508199417 0.5987632561187372
2.6822836390400844 0.5833873327264216
2.7013069272602266 0.5792871616180061
2.7203302154803692 0.6031383077168788
2.7393535037005114 0.6052517380633838
2.758376791920654 0.5981958640982112
2.7774000801407963 0.6023882492143801
2.796423368360939 0.6166030817218542
2.815446656581081 0.6028013253513688
2.834469944801224 0.615321434890673
2.8534932330213665 0.609523899814399
2.8725165212415087 0.6080892712228388
2.8915398094616513 0.6342268962039622
2.9105630976817936 0.633280918877057
2.929586385901936 0.6377480882725924
2.9486096741220784 0.6509270517361682
2.967632962342221 0.6530265005573522
2.9866562505623633 0.6401007641759487
3.005679538782506 0.6655635402807885
3.024702827002648 0.6537431418789916
3.043726115222791 0.670659275939142
3.062749403442933 0.6715278522925275
3.0817726916630757 0.6746895668224755
3.100795979883218 0.6778468005652537
3.1198192681033605 0.661484842734846
3.1388425563235027 0.6814344304662555
3.1578658445436454 0.6903869640480781
3.1768891327637876 0.7033292087860085
3.1959124209839302 0.7049066432487996
3.2149357092040725 0.7066752003318783
3.233958997424215 0.7007941580960121
3.2529822856443578 0.713563307814838
3.2720055738645 0.7177342725814494
3.2910288620846426 0.7193723451059941
3.310052150304785 0.7276910601239449
3.3290754385249275 0.7455527142086902
3.3480987267450697 0.7353938330166827
3.3671220149652124 0.7466499991717676
3.3861453031853546 0.773067308475493
3.405168591405497 0.7594152651851839
3.4241918796256394 0.7561336628434369
3.443215167845782 0.7596165942947802
3.4622384560659243 0.7765916286473066
3.481261744286067 0.7740883281245715
3.500285032506209 0.7839657350235897
3.519308320726352 0.7939282835756434
3.538331608946494 0.798843790002975
3.5573548971666367 0.8016955912699802
3.576378185386779 0.8021409857476197
3.5954014736069215 0.8027355135753844
3.6144247618270637 0.8224416329988467
3.6334480500472064 0.8266776641616156
3.6524713382673486 0.8313365573103438
3.6714946264874913 0.8398644988082804
3.690517914707634 0.8481834179493571
3.709541202927776 0.8432774664579784
3.7285644911479188 0.8481870052483841
3.747587779368061 0.858106412743953
3.7666110675882036 0.886070853053213
3.785634355808346 0.8700577657545846
3.8046576440284885 0.8777466218513568
3.8236809322486307 0.88037707037372
3.8427042204687734 0.8783797398568035
3.8617275086889156 0.9009832898988475
